"time"
"2020-04-06 00:55:00"
"2020-04-06 00:55:00"
"2020-04-06 00:55:00"
"2020-04-06 00:55:00"
"2020-04-06 00:55:00"
"2020-04-06 00:55:00"
"2020-04-06 00:55:00"
"2020-04-06 00:55:00"
"2020-04-06 00:55:00"
"2020-04-06 01:00:00"
"2020-04-06 01:00:00"
"2020-04-06 01:00:00"
"2020-04-06 01:00:00"
"2020-04-06 01:00:00"
"2020-04-06 01:00:00"
"2020-04-06 01:00:00"
"2020-04-06 01:00:00"
"2020-04-06 01:00:00"
"2020-04-06 01:05:00"
"2020-04-06 01:05:00"
"2020-04-06 01:05:00"
"2020-04-06 01:05:00"
"2020-04-06 01:05:00"
"2020-04-06 01:05:00"
"2020-04-06 01:05:00"
"2020-04-06 01:10:00"
"2020-04-06 01:10:00"
"2020-04-06 01:10:00"
"2020-04-06 01:10:00"
"2020-04-06 01:10:00"
"2020-04-06 01:10:00"
"2020-04-06 01:10:00"
"2020-04-06 01:10:00"
"2020-04-06 01:10:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:15:00"
"2020-04-06 01:20:00"
"2020-04-06 01:20:00"
"2020-04-06 01:20:00"
"2020-04-06 01:20:00"
"2020-04-06 01:20:00"
"2020-04-06 01:20:00"
"2020-04-06 01:25:00"
"2020-04-06 01:25:00"
"2020-04-06 01:25:00"
"2020-04-06 01:25:00"
"2020-04-06 01:25:00"
"2020-04-06 01:25:00"
"2020-04-06 01:30:00"
"2020-04-06 01:30:00"
"2020-04-06 01:30:00"
"2020-04-06 01:30:00"
"2020-04-06 01:35:00"
"2020-04-06 01:35:00"
"2020-04-06 01:35:00"
"2020-04-06 01:35:00"
"2020-04-06 01:35:00"
"2020-04-06 01:35:00"
"2020-04-06 01:40:00"
"2020-04-06 01:40:00"
"2020-04-06 01:40:00"
"2020-04-06 01:40:00"
"2020-04-06 01:40:00"
"2020-04-06 01:40:00"
"2020-04-06 01:45:00"
"2020-04-06 01:45:00"
"2020-04-06 01:45:00"
"2020-04-06 01:45:00"
"2020-04-06 01:45:00"
"2020-04-06 01:50:00"
"2020-04-06 01:50:00"
"2020-04-06 01:50:00"
"2020-04-06 01:50:00"
"2020-04-06 01:50:00"
"2020-04-06 01:50:00"
"2020-04-06 01:50:00"
"2020-04-06 01:50:00"
"2020-04-06 01:50:00"
"2020-04-06 01:55:00"
"2020-04-06 01:55:00"
"2020-04-06 01:55:00"
"2020-04-06 01:55:00"
"2020-04-06 01:55:00"
"2020-04-06 01:55:00"
"2020-04-06 01:55:00"
"2020-04-06 01:55:00"
"2020-04-06 01:55:00"
"2020-04-06 01:55:00"
"2020-04-06 02:00:00"
"2020-04-06 02:00:00"
"2020-04-06 02:05:00"
"2020-04-06 02:05:00"
"2020-04-06 02:05:00"
"2020-04-06 02:05:00"
"2020-04-06 02:05:00"
"2020-04-06 02:05:00"
"2020-04-06 02:05:00"
"2020-04-06 02:05:00"
"2020-04-06 02:05:00"
"2020-04-06 02:10:00"
"2020-04-06 02:10:00"
"2020-04-06 02:10:00"
"2020-04-06 02:10:00"
"2020-04-06 02:10:00"
"2020-04-06 02:10:00"
"2020-04-06 02:15:00"
"2020-04-06 02:15:00"
"2020-04-06 02:15:00"
"2020-04-06 02:15:00"
"2020-04-06 02:15:00"
"2020-04-06 02:15:00"
"2020-04-06 02:15:00"
"2020-04-06 02:15:00"
"2020-04-06 02:15:00"
"2020-04-06 02:20:00"
"2020-04-06 02:20:00"
"2020-04-06 02:20:00"
"2020-04-06 02:20:00"
"2020-04-06 02:20:00"
"2020-04-06 02:20:00"
"2020-04-06 02:20:00"
"2020-04-06 02:20:00"
"2020-04-06 02:25:00"
"2020-04-06 02:25:00"
"2020-04-06 02:25:00"
"2020-04-06 02:25:00"
"2020-04-06 02:25:00"
"2020-04-06 02:25:00"
"2020-04-06 02:25:00"
"2020-04-06 02:25:00"
"2020-04-06 02:30:00"
"2020-04-06 02:30:00"
"2020-04-06 02:30:00"
"2020-04-06 02:30:00"
"2020-04-06 02:30:00"
"2020-04-06 02:30:00"
"2020-04-06 02:35:00"
"2020-04-06 02:35:00"
"2020-04-06 02:35:00"
"2020-04-06 02:35:00"
"2020-04-06 02:35:00"
"2020-04-06 02:35:00"
"2020-04-06 02:35:00"
"2020-04-06 02:35:00"
"2020-04-06 02:35:00"
"2020-04-06 02:35:00"
"2020-04-06 02:35:00"
"2020-04-06 02:40:00"
"2020-04-06 02:40:00"
"2020-04-06 02:40:00"
"2020-04-06 02:40:00"
"2020-04-06 02:40:00"
"2020-04-06 02:40:00"
"2020-04-06 02:40:00"
"2020-04-06 02:45:00"
"2020-04-06 02:45:00"
"2020-04-06 02:45:00"
"2020-04-06 02:45:00"
"2020-04-06 02:45:00"
"2020-04-06 02:45:00"
"2020-04-06 02:50:00"
"2020-04-06 02:50:00"
"2020-04-06 02:50:00"
"2020-04-06 02:50:00"
"2020-04-06 02:50:00"
"2020-04-06 02:50:00"
"2020-04-06 02:50:00"
"2020-04-06 02:50:00"
"2020-04-06 02:50:00"
"2020-04-06 02:50:00"
"2020-04-06 02:50:00"
"2020-04-06 02:55:00"
"2020-04-06 02:55:00"
"2020-04-06 02:55:00"
"2020-04-06 02:55:00"
"2020-04-06 02:55:00"
"2020-04-06 02:55:00"
"2020-04-06 02:55:00"
"2020-04-06 02:55:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:00:00"
"2020-04-06 03:05:00"
"2020-04-06 03:05:00"
"2020-04-06 03:05:00"
"2020-04-06 03:05:00"
"2020-04-06 03:05:00"
"2020-04-06 03:05:00"
"2020-04-06 03:05:00"
"2020-04-06 03:05:00"
"2020-04-06 03:10:00"
"2020-04-06 03:10:00"
"2020-04-06 03:10:00"
"2020-04-06 03:10:00"
"2020-04-06 03:10:00"
"2020-04-06 03:10:00"
"2020-04-06 03:15:00"
"2020-04-06 03:15:00"
"2020-04-06 03:15:00"
"2020-04-06 03:15:00"
"2020-04-06 03:15:00"
"2020-04-06 03:15:00"
"2020-04-06 03:15:00"
"2020-04-06 03:20:00"
"2020-04-06 03:20:00"
"2020-04-06 03:20:00"
"2020-04-06 03:20:00"
"2020-04-06 03:20:00"
"2020-04-06 03:25:00"
"2020-04-06 03:25:00"
"2020-04-06 03:25:00"
"2020-04-06 03:25:00"
"2020-04-06 03:30:00"
"2020-04-06 03:30:00"
"2020-04-06 03:35:00"
"2020-04-06 03:35:00"
"2020-04-06 03:35:00"
"2020-04-06 03:35:00"
"2020-04-06 03:35:00"
"2020-04-06 03:35:00"
"2020-04-06 03:35:00"
"2020-04-06 03:35:00"
"2020-04-06 03:40:00"
"2020-04-06 03:40:00"
"2020-04-06 03:40:00"
"2020-04-06 03:40:00"
"2020-04-06 03:40:00"
"2020-04-06 03:40:00"
"2020-04-06 03:40:00"
"2020-04-06 03:40:00"
"2020-04-06 03:45:00"
"2020-04-06 03:45:00"
"2020-04-06 03:45:00"
"2020-04-06 03:45:00"
"2020-04-06 03:45:00"
"2020-04-06 03:45:00"
"2020-04-06 03:45:00"
"2020-04-06 03:45:00"
"2020-04-06 03:50:00"
"2020-04-06 03:50:00"
"2020-04-06 03:50:00"
"2020-04-06 03:50:00"
"2020-04-06 03:50:00"
"2020-04-06 03:50:00"
"2020-04-06 03:50:00"
"2020-04-06 03:55:00"
"2020-04-06 03:55:00"
"2020-04-06 03:55:00"
"2020-04-06 03:55:00"
"2020-04-06 04:00:00"
"2020-04-06 04:00:00"
"2020-04-06 04:00:00"
"2020-04-06 04:00:00"
"2020-04-06 04:00:00"
"2020-04-06 04:00:00"
"2020-04-06 04:00:00"
"2020-04-06 04:00:00"
"2020-04-06 04:00:00"
"2020-04-06 04:05:00"
"2020-04-06 04:05:00"
"2020-04-06 04:05:00"
"2020-04-06 04:05:00"
"2020-04-06 04:05:00"
"2020-04-06 04:05:00"
"2020-04-06 04:05:00"
"2020-04-06 04:05:00"
"2020-04-06 04:05:00"
"2020-04-06 04:10:00"
"2020-04-06 04:10:00"
"2020-04-06 04:10:00"
"2020-04-06 04:10:00"
"2020-04-06 04:10:00"
"2020-04-06 04:10:00"
"2020-04-06 04:10:00"
"2020-04-06 04:10:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:15:00"
"2020-04-06 04:20:00"
"2020-04-06 04:20:00"
"2020-04-06 04:20:00"
"2020-04-06 04:20:00"
"2020-04-06 04:20:00"
"2020-04-06 04:25:00"
"2020-04-06 04:25:00"
"2020-04-06 04:25:00"
"2020-04-06 04:25:00"
"2020-04-06 04:25:00"
"2020-04-06 04:25:00"
"2020-04-06 04:25:00"
"2020-04-06 04:30:00"
"2020-04-06 04:30:00"
"2020-04-06 04:30:00"
"2020-04-06 04:30:00"
"2020-04-06 04:30:00"
"2020-04-06 04:30:00"
"2020-04-06 04:30:00"
"2020-04-06 04:30:00"
"2020-04-06 04:35:00"
"2020-04-06 04:35:00"
"2020-04-06 04:35:00"
"2020-04-06 04:35:00"
"2020-04-06 04:35:00"
"2020-04-06 04:40:00"
"2020-04-06 04:40:00"
"2020-04-06 04:40:00"
"2020-04-06 04:40:00"
"2020-04-06 04:45:00"
"2020-04-06 04:45:00"
"2020-04-06 04:45:00"
"2020-04-06 04:45:00"
"2020-04-06 04:50:00"
"2020-04-06 04:50:00"
"2020-04-06 04:50:00"
"2020-04-06 04:50:00"
"2020-04-06 04:55:00"
"2020-04-06 04:55:00"
"2020-04-06 04:55:00"
"2020-04-06 04:55:00"
"2020-04-06 05:00:00"
"2020-04-06 05:00:00"
"2020-04-06 05:00:00"
"2020-04-06 05:00:00"
"2020-04-06 05:05:00"
"2020-04-06 05:05:00"
"2020-04-06 05:05:00"
"2020-04-06 05:05:00"
"2020-04-06 05:05:00"
"2020-04-06 05:10:00"
"2020-04-06 05:10:00"
"2020-04-06 05:10:00"
"2020-04-06 05:10:00"
"2020-04-06 05:10:00"
"2020-04-06 05:10:00"
"2020-04-06 05:10:00"
"2020-04-06 05:10:00"
"2020-04-06 05:15:00"
"2020-04-06 05:15:00"
"2020-04-06 05:15:00"
"2020-04-06 05:15:00"
"2020-04-06 05:15:00"
"2020-04-06 05:15:00"
"2020-04-06 05:15:00"
"2020-04-06 05:15:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:20:00"
"2020-04-06 05:25:00"
"2020-04-06 05:25:00"
"2020-04-06 05:25:00"
"2020-04-06 05:25:00"
"2020-04-06 05:25:00"
"2020-04-06 05:25:00"
"2020-04-06 05:30:00"
"2020-04-06 05:30:00"
"2020-04-06 05:30:00"
"2020-04-06 05:30:00"
"2020-04-06 05:30:00"
"2020-04-06 05:30:00"
"2020-04-06 05:35:00"
"2020-04-06 05:35:00"
"2020-04-06 05:35:00"
"2020-04-06 05:35:00"
"2020-04-06 05:35:00"
"2020-04-06 05:35:00"
"2020-04-06 05:35:00"
"2020-04-06 05:40:00"
"2020-04-06 05:40:00"
"2020-04-06 05:40:00"
"2020-04-06 05:40:00"
"2020-04-06 05:40:00"
"2020-04-06 05:40:00"
"2020-04-06 05:40:00"
"2020-04-06 05:40:00"
"2020-04-06 05:40:00"
"2020-04-06 05:40:00"
"2020-04-06 05:45:00"
"2020-04-06 05:45:00"
"2020-04-06 05:45:00"
"2020-04-06 05:45:00"
"2020-04-06 05:45:00"
"2020-04-06 05:45:00"
"2020-04-06 05:45:00"
"2020-04-06 05:45:00"
"2020-04-06 05:45:00"
"2020-04-06 05:45:00"
"2020-04-06 05:45:00"
"2020-04-06 05:50:00"
"2020-04-06 05:50:00"
"2020-04-06 05:50:00"
"2020-04-06 05:50:00"
"2020-04-06 05:55:00"
"2020-04-06 05:55:00"
"2020-04-06 05:55:00"
"2020-04-06 05:55:00"
"2020-04-06 05:55:00"
"2020-04-06 05:55:00"
"2020-04-06 05:55:00"
"2020-04-06 05:55:00"
"2020-04-06 05:55:00"
"2020-04-06 05:55:00"
"2020-04-06 06:00:00"
"2020-04-06 06:00:00"
"2020-04-06 06:00:00"
"2020-04-06 06:00:00"
"2020-04-06 06:00:00"
"2020-04-06 06:00:00"
"2020-04-06 06:00:00"
"2020-04-06 06:00:00"
"2020-04-06 06:05:00"
"2020-04-06 06:05:00"
"2020-04-06 06:05:00"
"2020-04-06 06:05:00"
"2020-04-06 06:05:00"
"2020-04-06 06:05:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:10:00"
"2020-04-06 06:15:00"
"2020-04-06 06:15:00"
"2020-04-06 06:15:00"
"2020-04-06 06:15:00"
"2020-04-06 06:15:00"
"2020-04-06 06:15:00"
"2020-04-06 06:15:00"
"2020-04-06 06:15:00"
"2020-04-06 06:15:00"
"2020-04-06 06:15:00"
"2020-04-06 06:20:00"
"2020-04-06 06:20:00"
"2020-04-06 06:25:00"
"2020-04-06 06:25:00"
"2020-04-06 06:25:00"
"2020-04-06 06:25:00"
"2020-04-06 06:25:00"
"2020-04-06 06:25:00"
"2020-04-06 06:25:00"
"2020-04-06 06:25:00"
"2020-04-06 06:25:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:30:00"
"2020-04-06 06:35:00"
"2020-04-06 06:35:00"
"2020-04-06 06:35:00"
"2020-04-06 06:35:00"
"2020-04-06 06:35:00"
"2020-04-06 06:35:00"
"2020-04-06 06:40:00"
"2020-04-06 06:40:00"
"2020-04-06 06:40:00"
"2020-04-06 06:40:00"
"2020-04-06 06:40:00"
"2020-04-06 06:40:00"
"2020-04-06 06:40:00"
"2020-04-06 06:45:00"
"2020-04-06 06:45:00"
"2020-04-06 06:45:00"
"2020-04-06 06:45:00"
"2020-04-06 06:45:00"
"2020-04-06 06:50:00"
"2020-04-06 06:50:00"
"2020-04-06 06:50:00"
"2020-04-06 06:50:00"
"2020-04-06 06:50:00"
"2020-04-06 06:50:00"
"2020-04-06 06:50:00"
"2020-04-06 06:55:00"
"2020-04-06 06:55:00"
"2020-04-06 06:55:00"
"2020-04-06 06:55:00"
"2020-04-06 06:55:00"
"2020-04-06 06:55:00"
"2020-04-06 06:55:00"
"2020-04-06 06:55:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:00:00"
"2020-04-06 07:05:00"
"2020-04-06 07:05:00"
"2020-04-06 07:05:00"
"2020-04-06 07:05:00"
"2020-04-06 07:05:00"
"2020-04-06 07:05:00"
"2020-04-06 07:05:00"
"2020-04-06 07:05:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:10:00"
"2020-04-06 07:15:00"
"2020-04-06 07:15:00"
"2020-04-06 07:15:00"
"2020-04-06 07:15:00"
"2020-04-06 07:15:00"
"2020-04-06 07:15:00"
"2020-04-06 07:15:00"
"2020-04-06 07:15:00"
"2020-04-06 07:15:00"
"2020-04-06 07:15:00"
"2020-04-06 07:15:00"
"2020-04-06 07:20:00"
"2020-04-06 07:20:00"
"2020-04-06 07:20:00"
"2020-04-06 07:20:00"
"2020-04-06 07:20:00"
"2020-04-06 07:20:00"
"2020-04-06 07:20:00"
"2020-04-06 07:20:00"
"2020-04-06 07:20:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:25:00"
"2020-04-06 07:30:00"
"2020-04-06 07:30:00"
"2020-04-06 07:30:00"
"2020-04-06 07:30:00"
"2020-04-06 07:30:00"
"2020-04-06 07:30:00"
"2020-04-06 07:30:00"
"2020-04-06 07:30:00"
"2020-04-06 07:30:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:35:00"
"2020-04-06 07:40:00"
"2020-04-06 07:40:00"
"2020-04-06 07:40:00"
"2020-04-06 07:40:00"
"2020-04-06 07:40:00"
"2020-04-06 07:40:00"
"2020-04-06 07:40:00"
"2020-04-06 07:45:00"
"2020-04-06 07:45:00"
"2020-04-06 07:45:00"
"2020-04-06 07:45:00"
"2020-04-06 07:45:00"
"2020-04-06 07:45:00"
"2020-04-06 07:45:00"
"2020-04-06 07:45:00"
"2020-04-06 07:50:00"
"2020-04-06 07:50:00"
"2020-04-06 07:50:00"
"2020-04-06 07:50:00"
"2020-04-06 07:50:00"
"2020-04-06 07:50:00"
"2020-04-06 07:50:00"
"2020-04-06 07:50:00"
"2020-04-06 07:55:00"
"2020-04-06 07:55:00"
"2020-04-06 07:55:00"
"2020-04-06 07:55:00"
"2020-04-06 07:55:00"
"2020-04-06 07:55:00"
"2020-04-06 07:55:00"
"2020-04-06 07:55:00"
"2020-04-06 07:55:00"
"2020-04-06 08:00:00"
"2020-04-06 08:00:00"
"2020-04-06 08:00:00"
"2020-04-06 08:00:00"
"2020-04-06 08:00:00"
"2020-04-06 08:00:00"
"2020-04-06 08:05:00"
"2020-04-06 08:05:00"
"2020-04-06 08:05:00"
"2020-04-06 08:05:00"
"2020-04-06 08:05:00"
"2020-04-06 08:05:00"
"2020-04-06 08:10:00"
"2020-04-06 08:10:00"
"2020-04-06 08:10:00"
"2020-04-06 08:10:00"
"2020-04-06 08:10:00"
"2020-04-06 08:10:00"
"2020-04-06 08:10:00"
"2020-04-06 08:10:00"
"2020-04-06 08:10:00"
"2020-04-06 08:15:00"
"2020-04-06 08:15:00"
"2020-04-06 08:15:00"
"2020-04-06 08:15:00"
"2020-04-06 08:15:00"
"2020-04-06 08:15:00"
"2020-04-06 08:20:00"
"2020-04-06 08:20:00"
"2020-04-06 08:20:00"
"2020-04-06 08:20:00"
"2020-04-06 08:20:00"
"2020-04-06 08:20:00"
"2020-04-06 08:20:00"
"2020-04-06 08:20:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:25:00"
"2020-04-06 08:30:00"
"2020-04-06 08:30:00"
"2020-04-06 08:30:00"
"2020-04-06 08:30:00"
"2020-04-06 08:30:00"
"2020-04-06 08:30:00"
"2020-04-06 08:30:00"
"2020-04-06 08:30:00"
"2020-04-06 08:30:00"
"2020-04-06 08:30:00"
"2020-04-06 08:35:00"
"2020-04-06 08:35:00"
"2020-04-06 08:35:00"
"2020-04-06 08:35:00"
"2020-04-06 08:35:00"
"2020-04-06 08:35:00"
"2020-04-06 08:35:00"
"2020-04-06 08:35:00"
"2020-04-06 08:40:00"
"2020-04-06 08:40:00"
"2020-04-06 08:40:00"
"2020-04-06 08:40:00"
"2020-04-06 08:40:00"
"2020-04-06 08:40:00"
"2020-04-06 08:40:00"
"2020-04-06 08:40:00"
"2020-04-06 08:40:00"
"2020-04-06 08:40:00"
"2020-04-06 08:45:00"
"2020-04-06 08:45:00"
"2020-04-06 08:45:00"
"2020-04-06 08:45:00"
"2020-04-06 08:45:00"
"2020-04-06 08:45:00"
"2020-04-06 08:45:00"
"2020-04-06 08:45:00"
"2020-04-06 08:45:00"
"2020-04-06 08:45:00"
"2020-04-06 08:50:00"
"2020-04-06 08:50:00"
"2020-04-06 08:50:00"
"2020-04-06 08:50:00"
"2020-04-06 08:50:00"
"2020-04-06 08:50:00"
"2020-04-06 08:50:00"
"2020-04-06 08:50:00"
"2020-04-06 08:50:00"
"2020-04-06 08:50:00"
"2020-04-06 08:55:00"
"2020-04-06 08:55:00"
"2020-04-06 08:55:00"
"2020-04-06 08:55:00"
"2020-04-06 09:00:00"
"2020-04-06 09:00:00"
"2020-04-06 09:00:00"
"2020-04-06 09:00:00"
"2020-04-06 09:00:00"
"2020-04-06 09:05:00"
"2020-04-06 09:05:00"
"2020-04-06 09:05:00"
"2020-04-06 09:05:00"
"2020-04-06 09:05:00"
"2020-04-06 09:05:00"
"2020-04-06 09:05:00"
"2020-04-06 09:05:00"
"2020-04-06 09:05:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:10:00"
"2020-04-06 09:15:00"
"2020-04-06 09:15:00"
"2020-04-06 09:15:00"
"2020-04-06 09:15:00"
"2020-04-06 09:15:00"
"2020-04-06 09:15:00"
"2020-04-06 09:15:00"
"2020-04-06 09:15:00"
"2020-04-06 09:15:00"
"2020-04-06 09:20:00"
"2020-04-06 09:20:00"
"2020-04-06 09:20:00"
"2020-04-06 09:20:00"
"2020-04-06 09:20:00"
"2020-04-06 09:20:00"
"2020-04-06 09:20:00"
"2020-04-06 09:20:00"
"2020-04-06 09:20:00"
"2020-04-06 09:20:00"
"2020-04-06 09:20:00"
"2020-04-06 09:25:00"
"2020-04-06 09:25:00"
"2020-04-06 09:25:00"
"2020-04-06 09:25:00"
"2020-04-06 09:25:00"
"2020-04-06 09:30:00"
"2020-04-06 09:30:00"
"2020-04-06 09:30:00"
"2020-04-06 09:30:00"
"2020-04-06 09:30:00"
"2020-04-06 09:30:00"
"2020-04-06 09:30:00"
"2020-04-06 09:30:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:35:00"
"2020-04-06 09:40:00"
"2020-04-06 09:40:00"
"2020-04-06 09:40:00"
"2020-04-06 09:40:00"
"2020-04-06 09:40:00"
"2020-04-06 09:45:00"
"2020-04-06 09:45:00"
"2020-04-06 09:45:00"
"2020-04-06 09:45:00"
"2020-04-06 09:45:00"
"2020-04-06 09:45:00"
"2020-04-06 09:45:00"
"2020-04-06 09:45:00"
"2020-04-06 09:50:00"
"2020-04-06 09:50:00"
"2020-04-06 09:50:00"
"2020-04-06 09:50:00"
"2020-04-06 09:50:00"
